,Tweet,created_at,FC,RT,hashtags_text,user_mentions,urls,hour
2594,@Albadrr_  en la vida https://t.co/ENPwxX1vPK,2018-10-25 13:55:53,0,1,0.0,"[{'screen_name': 'Albadrr_', 'name': 'is', 'id': 2865569762, 'id_str': '2865569762', 'indices': [0, 9]}]","[{'url': 'https://t.co/ENPwxX1vPK', 'expanded_url': 'https://twitter.com/nightimemytime/status/1055422610517962752', 'display_url': 'twitter.com/nightimemytime…', 'indices': [22, 45]}]",13.0
2595,"Falso,nada más que estes nominado veras https://t.co/AqBAErrra9",2018-10-26 00:40:12,1,1,0.0,[],"[{'url': 'https://t.co/AqBAErrra9', 'expanded_url': 'https://twitter.com/Chinea95/status/1055619738049626113', 'display_url': 'twitter.com/Chinea95/statu…', 'indices': [40, 63]}]",0.0
2596,"Tony koala tenía razón ,eres un falso ,hay hablándole a verdelis y haciéndole la pelota cuando la ha nominado ,yo l… https://t.co/ldj8fsQqm2",2018-10-26 00:38:03,8,6,0.0,[],"[{'url': 'https://t.co/ldj8fsQqm2', 'expanded_url': 'https://twitter.com/i/web/status/1055619532121882626', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0.0
2597,"Miriam no te juntes con el falso de asraf ,que es malo y juega sucio #GHVIPGala7",2018-10-26 00:12:35,0,0,"["" 'GHVIPGala7'""]",[],[],0.0
2598,"La diferencia entre Miriam y monica/makoke ,es que a Miriam la salva la audiencia y a las dos bichas las han salvad… https://t.co/i9hdoowloM",2018-10-26 00:01:40,2,1,0.0,[],"[{'url': 'https://t.co/i9hdoowloM', 'expanded_url': 'https://twitter.com/i/web/status/1055610376501497860', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0.0
2599,@sxndd1 Yo votaría por verdelis,2018-10-25 23:59:11,0,0,0.0,"[{'screen_name': 'sxndd1', 'name': 'maldito muñeco', 'id': 1050077410023133186, 'id_str': '1050077410023133186', 'indices': [0, 7]}]",[],23.0
2600,"Tony nada más que estes nominado vas a la calle tú también ,aunque veas los vídeos de Suso y asraf poniéndote fino… https://t.co/5tmW3lsW0u",2018-10-25 23:54:06,1,0,0.0,[],"[{'url': 'https://t.co/5tmW3lsW0u', 'expanded_url': 'https://twitter.com/i/web/status/1055608470991503360', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",23.0
2601,"Esto es una vergüenza señores,pero al final serán dos y tendrá que salir siempre un tercero y será de  la mugre seguro #GHVIPGala7",2018-10-25 23:52:47,2,2,"["" 'GHVIPGala7'""]",[],[],23.0
2602,Aquí se ve perfectamente como la reina entra a la casa de nuevo y el reventamiento de la mugre 👏👏👏👏👏👏👏👏👏 GHVIPGala7 https://t.co/J5JXBv0pd5,2018-10-25 22:13:06,1,0,0.0,[],[],22.0
2603,Define REVENTADA https://t.co/GIXMSmNSF9,2018-10-25 22:11:39,1,1,0.0,[],"[{'url': 'https://t.co/GIXMSmNSF9', 'expanded_url': 'https://twitter.com/ghoficial/status/1055582052794449923', 'display_url': 'twitter.com/ghoficial/stat…', 'indices': [17, 40]}]",22.0
2604,Jajajja los REVENTADOS que se jodan  #GHVIPGala7,2018-10-25 22:11:20,0,0,"["" 'GHVIPGala7'""]",[],[],22.0
2605,"Biennnn siii 👏👏👏👏👏👏👏bravo Miriam la reina vuelve una vez más a la casa,que revienten https://t.co/8Xqfyp6iyK",2018-10-25 22:10:52,0,0,0.0,[],"[{'url': 'https://t.co/8Xqfyp6iyK', 'expanded_url': 'https://twitter.com/GHmomentazos/status/1055580649367703553', 'display_url': 'twitter.com/GHmomentazos/s…', 'indices': [85, 108]}]",22.0
2606,"Que verguenza de asraf por dios,diciendo que el ha hecho de coner todos los dias ,cuando ha sido miriam la que lo h… https://t.co/BnKNBuw6Gu",2018-10-25 21:34:52,1,0,0.0,[],"[{'url': 'https://t.co/BnKNBuw6Gu', 'expanded_url': 'https://twitter.com/i/web/status/1055573430807023618', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",21.0
2607,¿Pero esta tia se cree que somos tontos? Falsa ojala @ghoficial le pongais los videos https://t.co/wStuO8i6eG,2018-10-25 20:56:42,0,0,0.0,"[{'screen_name': 'ghoficial', 'name': 'Gran Hermano', 'id': 93444194, 'id_str': '93444194', 'indices': [53, 63]}]","[{'url': 'https://t.co/wStuO8i6eG', 'expanded_url': 'https://twitter.com/ghoficial/status/1055560392053792769', 'display_url': 'twitter.com/ghoficial/stat…', 'indices': [86, 109]}]",20.0
2608,"No saben lo que hacer para alargar la expulsion y entrevista de darek en plato,va ser muy aburrida seguro  #GHVIPGala7",2018-10-25 20:53:01,2,1,"["" 'GHVIPGala7'""]",[],[],20.0
2609,Ole robos nocturnos 👏👏👏👏👏por finnnnn #GHVIPGala7,2018-10-25 20:50:59,2,0,"["" 'GHVIPGala7'""]",[],[],20.0
2610,"Que asco da asraf por dios en la cocina,nada mas que metiendo las manos y comiendo de todo con una agonia,este tien… https://t.co/zNoHu2c4ti",2018-10-25 19:04:49,2,1,0.0,[],"[{'url': 'https://t.co/zNoHu2c4ti', 'expanded_url': 'https://twitter.com/i/web/status/1055535670603718656', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",19.0
2611,"Muy bien miriam poniendo en su sitio a asraf ,se cree el rey de la cocina y no es nadie #ghvip25o",2018-10-25 18:31:16,10,1,"["" 'ghvip25o'""]",[],[],18.0
2612,"Asraf tiene que salir nominado hoy ,se ve claro que se acerca a miriam ,koala y verdelis por puro interes ,es de lo peorcito #ghvip25o",2018-10-25 18:29:17,6,0,"["" 'ghvip25o'""]",[],[],18.0
2613,"Asin es ,ojala mirima gane la inmunidad hoy ,que se nominen entre ellos y va a estallar hay una buena https://t.co/Ynrdz9dw0M",2018-10-25 16:51:36,0,0,0.0,[],"[{'url': 'https://t.co/Ynrdz9dw0M', 'expanded_url': 'https://twitter.com/XLoganLobeznoX/status/1055501337964748800', 'display_url': 'twitter.com/XLoganLobeznoX…', 'indices': [102, 125]}]",16.0
2614,Este se cree que somos tontos ? El grupito de l mugre va ir saliendo de uno en uno https://t.co/dy4QV1w4QP,2018-10-25 16:46:13,0,0,0.0,[],"[{'url': 'https://t.co/dy4QV1w4QP', 'expanded_url': 'https://twitter.com/Patryhhtf/status/1055495966885842945', 'display_url': 'twitter.com/Patryhhtf/stat…', 'indices': [83, 106]}]",16.0
2615,"Momento penalti @IkerCasillas 👏👏👏👏👏👏espectacular como siempre ,el mejor #leyenda https://t.co/SVQqxZcj0U",2018-10-25 14:55:28,2,0,"["" 'leyenda'""]","[{'screen_name': 'IkerCasillas', 'name': 'Iker Casillas', 'id': 1640169925, 'id_str': '1640169925', 'indices': [16, 29]}]",[],14.0
2616,"Es que es maravillosa,como los cala a todos y sin despeinarse,es la verdad lo que dijo anoche y todo lo que dice 👏👏… https://t.co/9FfBlxy4sU",2018-10-25 14:53:50,1,1,0.0,[],"[{'url': 'https://t.co/9FfBlxy4sU', 'expanded_url': 'https://twitter.com/i/web/status/1055472509573836800', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",14.0
2617,Último día!  #ActualityFMBTS @BTS_twt,2018-10-26 10:53:02,7,17,"["" 'ActualityFMBTS'""]","[{'screen_name': 'BTS_twt', 'name': '방탄소년단', 'id': 335141638, 'id_str': '335141638', 'indices': [29, 37]}]",[],10.0
2618,"@RubiSPJ Hahahahha tengo que verlo, gracias!! Conociéndolo, para estas horas me espero 50.000 cosas nuevas 😂",2018-10-26 10:26:16,2,0,0.0,"[{'screen_name': 'RubiSPJ', 'name': 'RubiSJ💜#mono🌒 #WasteItOnMe', 'id': 163990869, 'id_str': '163990869', 'indices': [0, 8]}]",[],10.0
2619,Me he perdido algo en lo que llevamos de día?,2018-10-26 10:07:35,0,0,0.0,[],[],10.0
2620,"Aquí mi OPINIÓN sobre las multis. Mi OPINIÓN, espero no ver ataques por ningún lado. Espero haberme expresado bien… https://t.co/2Q9wy5YkXE",2018-10-25 23:20:19,1,1,0.0,[],"[{'url': 'https://t.co/2Q9wy5YkXE', 'expanded_url': 'https://twitter.com/i/web/status/1055599969636438016', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",23.0
2621,@Ann3Tm Me alegro 😉,2018-10-25 22:59:51,1,0,0.0,"[{'screen_name': 'Ann3Tm', 'name': 'Ann3™🇪🇸💜', 'id': 1012792546421018624, 'id_str': '1012792546421018624', 'indices': [0, 7]}]",[],22.0
2622,"Estoy en ello, pero no termino de explicarme bien. Esperar un poquito más 🙏🏻",2018-10-25 22:59:27,0,0,0.0,[],[],22.0
2623,"Iba a hacer un hilo, pero voy a hacerlo de otra manera, porque el máximo de carateres me pone de los nervios. En un ratito subo mi OPINIÓN.",2018-10-25 22:30:09,0,0,0.0,[],[],22.0
2624,😍 https://t.co/7hDnMK8ux9,2018-10-25 21:58:17,0,0,0.0,[],[],21.0
2625,"Queréis escucharlo? Lo voy a contar igual, pero yo pregunto. Soy una rebelde 😎",2018-10-25 21:55:21,0,0,0.0,[],[],21.0
2626,"Cuando cene, voy a dar mi opinión sobre como considero a una multi y mi opinión sobre como las tratan, ahora que ha… https://t.co/1aUEJYSamL",2018-10-25 21:53:31,0,0,0.0,[],"[{'url': 'https://t.co/1aUEJYSamL', 'expanded_url': 'https://twitter.com/i/web/status/1055578127353737217', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",21.0
2627,"A mi lo de ""falsa ARMY"" me da risa. Como si fuese cierto que, porque alguien te lo diga, lo seas  en según que caso… https://t.co/4BgVVEwFUy",2018-10-25 21:48:38,6,0,0.0,[],"[{'url': 'https://t.co/4BgVVEwFUy', 'expanded_url': 'https://twitter.com/i/web/status/1055576897919336450', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",21.0
2628,No he estado apenas pendiente de twitter esta tarde. ¿Está todo más relajado?,2018-10-25 21:45:30,0,0,0.0,[],[],21.0
2629,@yoly_villar Te contesto por whatsapp mas rápido ☺️,2018-10-25 20:27:29,1,0,0.0,"[{'screen_name': 'yoly_villar', 'name': 'Yoly Kook 💜', 'id': 3329556759, 'id_str': '3329556759', 'indices': [0, 12]}]",[],20.0
2630,@yoly_villar SM y YG?,2018-10-25 20:25:46,1,0,0.0,"[{'screen_name': 'yoly_villar', 'name': 'Yoly Kook', 'id': 3329556759, 'id_str': '3329556759', 'indices': [0, 12]}]",[],20.0
2631,https://t.co/6b96c50LA8,2018-10-25 19:25:38,2,0,0.0,[],"[{'url': 'https://t.co/6b96c50LA8', 'expanded_url': 'https://twitter.com/i/moments/1055508285699309570', 'display_url': 'twitter.com/i/moments/1055…', 'indices': [0, 23]}]",19.0
2632,Ánimo a los que estáis estudiando. ¡Mañana ya es viernes!,2018-10-25 19:24:56,2,1,0.0,[],[],19.0
2633,@DianitaMonteiro No lo se. Tampoco se si es verdad. Le he preguntado a una chica que conozco y dice que lo ha oído… https://t.co/Xx8vWOzTaI,2018-10-25 19:21:30,1,0,0.0,"[{'screen_name': 'DianitaMonteiro', 'name': 'Dianita 🎶 🇪🇸', 'id': 885784261516812288, 'id_str': '885784261516812288', 'indices': [0, 16]}]","[{'url': 'https://t.co/Xx8vWOzTaI', 'expanded_url': 'https://twitter.com/i/web/status/1055539868024102912', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",19.0
2634,Flipé por lo de la SM y YG fuera de los MAMA 🤨,2018-10-25 18:52:27,1,0,0.0,[],[],18.0
2635,El MV será sobre la original o la otra versión? 🧐  #WasteItOnMe #wasteitonmeNOW @BTS_twt @steveaoki https://t.co/qoMeb66kmt,2018-10-25 18:49:28,2,2,"["" 'WasteItOnMe'""]","[{'screen_name': 'BTS_twt', 'name': '방탄소년단', 'id': 335141638, 'id_str': '335141638', 'indices': [80, 88]}, {'screen_name': 'steveaoki', 'name': 'Waste It On Me Aoki', 'id': 17019152, 'id_str': '17019152', 'indices': [89, 99]}]",[],18.0
2636,"Yo, la que siempre dice ""Final de año es lo más estresante por las votaciones"". Que alguien me pegué una buena tort… https://t.co/amJSgFMMLe",2018-10-25 18:47:51,2,2,0.0,[],"[{'url': 'https://t.co/amJSgFMMLe', 'expanded_url': 'https://twitter.com/i/web/status/1055531399141318656', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",18.0
2637,@Ann3Tm 😱😱 Corree~!! Aún tienes tiempo,2018-10-25 17:50:34,0,0,0.0,"[{'screen_name': 'Ann3Tm', 'name': 'Ann3™🇪🇸💜', 'id': 1012792546421018624, 'id_str': '1012792546421018624', 'indices': [0, 7]}]",[],17.0
2638,Vamos a centrarnos en salvar a miriam porfavor gente no podemos permitir que salga antes q monica no seria justo y… https://t.co/skLQlhFvzL,2018-10-26 10:57:53,1,0,0.0,[],"[{'url': 'https://t.co/skLQlhFvzL', 'expanded_url': 'https://twitter.com/i/web/status/1055775519541813249', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",10.0
2639,Y os digo una cosa como consejo y oponion dejad ya de shippear a tony cn miriam pq por culpa de eso tony os está ca… https://t.co/UGGenJujiK,2018-10-26 10:44:06,6,2,0.0,[],"[{'url': 'https://t.co/UGGenJujiK', 'expanded_url': 'https://twitter.com/i/web/status/1055772050839744512', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",10.0
2640,No podemos permitir que miriam salga antes q monica y suso no lo podemos permitir sintiendolo mucho VIP VERDELISS A… https://t.co/zibOxvR9bs,2018-10-26 10:42:12,11,5,0.0,[],"[{'url': 'https://t.co/zibOxvR9bs', 'expanded_url': 'https://twitter.com/i/web/status/1055771570587738113', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",10.0
2641,"Con todo el dolor de nuestra alma tenemos que hacer VIP VERDELISS porque miriam no puede salir antes que monica, no… https://t.co/mxO26QEaKe",2018-10-26 10:37:40,6,1,0.0,[],"[{'url': 'https://t.co/mxO26QEaKe', 'expanded_url': 'https://twitter.com/i/web/status/1055770430903144448', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",10.0
2642,Que indignacion por dios!!!!! Puto tony joder😤😤 #GHVIPGala7,2018-10-25 23:46:44,2,0,"["" 'GHVIPGala7'""]",[],[],23.0
2643,Joderos y os está muy bien empleado por confiar en tony. Ahi teneis a vuestro tony salvando a uno de la mugre y met… https://t.co/5hnQ7xVHx8,2018-10-25 23:45:09,1,0,0.0,[],"[{'url': 'https://t.co/5hnQ7xVHx8', 'expanded_url': 'https://twitter.com/i/web/status/1055606219593994240', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",23.0
2644,Pero q mas da q salven a makoke si todo depende de si la salva tony y yo creo q la va a salvar 🤦‍♂️🤦‍♂️🤦‍♂️ #GHVIPGala7,2018-10-25 23:36:22,0,0,"["" 'GHVIPGala7'""]",[],[],23.0
2645,@karlatemporary Si tony no la salva cuidao',2018-10-25 23:27:29,0,0,0.0,"[{'screen_name': 'karlatemporary', 'name': 'yas', 'id': 1612837736, 'id_str': '1612837736', 'indices': [0, 15]}]",[],23.0
2646,Tony por tu madre no salves a makoke y deja la lista como está #GHVIPGala7,2018-10-25 23:26:59,2,0,"["" 'GHVIPGala7'""]",[],[],23.0
2647,Tios q hacemos? Si salen nominados los tres que vamos hacer? Solo digo q porfavor salvad a miriam #GHVIPGala7,2018-10-25 23:11:31,0,0,"["" 'GHVIPGala7'""]",[],[],23.0
2648,Tio q van a salir los tres  favoritos nominados yo me muero🤦‍♂️ #GHVIPGala7,2018-10-25 23:00:34,2,0,"["" 'GHVIPGala7'""]",[],[],23.0
2649,Tony esta de acuerdo con que miriam no cocina bien pero cada vez q ha comido la comida de miriam ha sido el primero… https://t.co/iBoEHzeOZP,2018-10-25 18:55:10,29,6,0.0,[],"[{'url': 'https://t.co/iBoEHzeOZP', 'expanded_url': 'https://twitter.com/i/web/status/1055533242076577792', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",18.0
2650,@blake0_ Yo kiero ver elite la 2 ya tengo mono de omander😍,2018-10-25 13:23:41,0,0,0.0,"[{'screen_name': 'blake0_', 'name': 'Blake', 'id': 1182615680, 'id_str': '1182615680', 'indices': [0, 8]}]",[],13.0
2651,@TransfugaVital @karlatemporary Pero q han dicho fea o ganadora?,2018-10-25 12:41:05,3,0,0.0,"[{'screen_name': 'TransfugaVital', 'name': 'El Discípulo', 'id': 818410034925338625, 'id_str': '818410034925338625', 'indices': [0, 15]}, {'screen_name': 'karlatemporary', 'name': 'yas', 'id': 1612837736, 'id_str': '1612837736', 'indices': [16, 31]}]",[],12.0
2652,Muy bien dicho 👏 #GHVIP25O https://t.co/Cbg005c9Iq,2018-10-25 11:58:48,4,1,"["" 'GHVIP25O'""]",[],"[{'url': 'https://t.co/Cbg005c9Iq', 'expanded_url': 'https://twitter.com/mirotvbasura/status/1055428052585508864', 'display_url': 'twitter.com/mirotvbasura/s…', 'indices': [27, 50]}]",11.0
2653,@LuMoon33 Ostia que se fue dave?? K fuerte pues se hubiese ido el right q no me gusta nada.,2018-10-25 10:51:15,0,0,0.0,"[{'screen_name': 'LuMoon33', 'name': 'lidia', 'id': 302038069, 'id_str': '302038069', 'indices': [0, 9]}]",[],10.0
2654,@IvanPulpon_1995 @msgraceseyfried Pero q paso? Me haces un resumen porfa???,2018-10-25 10:12:04,0,0,0.0,"[{'screen_name': 'IvanPulpon_1995', 'name': 'Іváи 🇵🇪', 'id': 1423832414, 'id_str': '1423832414', 'indices': [0, 16]}, {'screen_name': 'msgraceseyfried', 'name': 'Grace 🍓🌪', 'id': 1034121742074175490, 'id_str': '1034121742074175490', 'indices': [17, 33]}]",[],10.0
2655,@SrtaPickyGH He leido algo de q tony le ha dicho vamos miriam ...,2018-10-24 20:16:39,1,0,0.0,"[{'screen_name': 'SrtaPickyGH', 'name': 'Srta Picky', 'id': 3415697266, 'id_str': '3415697266', 'indices': [0, 12]}]",[],20.0
2656,@msgraceseyfried Grace pero q ha pasao q acabo d llegar a casa hazme un resumen plis,2018-10-24 20:15:00,1,1,0.0,"[{'screen_name': 'msgraceseyfried', 'name': 'Grace 🍓🌪', 'id': 1034121742074175490, 'id_str': '1034121742074175490', 'indices': [0, 16]}]",[],20.0
2657,@SrtaPickyGH Tia q ha pasao cn ellos acabo d llegar a casa un resumen porfa????,2018-10-24 20:14:13,0,0,0.0,"[{'screen_name': 'SrtaPickyGH', 'name': 'Srta Picky', 'id': 3415697266, 'id_str': '3415697266', 'indices': [0, 12]}]",[],20.0
2658,@karlatemporary Q ha pasaoo??,2018-10-24 20:13:03,0,0,0.0,"[{'screen_name': 'karlatemporary', 'name': 'yas', 'id': 1612837736, 'id_str': '1612837736', 'indices': [0, 15]}]",[],20.0
2659,@sofiasg47 @ConfessionsTv Tienes to la razon no la puede ver.,2018-10-24 17:57:04,0,0,0.0,"[{'screen_name': 'sofiasg47', 'name': 'REPESCA VERDELISS 💚💚💚', 'id': 877944608352870401, 'id_str': '877944608352870401', 'indices': [0, 10]}, {'screen_name': 'ConfessionsTv', 'name': '⚡️🌪', 'id': 268527828, 'id_str': '268527828', 'indices': [11, 25]}]",[],17.0
2660,"@_rociordriguez @msgraceseyfried ""FAVORECIDA"" jajajajajaja",2018-10-24 15:15:22,0,0,0.0,"[{'screen_name': '_rociordriguez', 'name': 'Rocío Rodríguez 💮', 'id': 2869417439, 'id_str': '2869417439', 'indices': [0, 15]}, {'screen_name': 'msgraceseyfried', 'name': 'Grace 🍓🌪', 'id': 1034121742074175490, 'id_str': '1034121742074175490', 'indices': [16, 32]}]",[],15.0
2661,@msgraceseyfried Lo ha dicho? O es cosecha tuya? Ajajaja,2018-10-24 15:10:10,0,0,0.0,"[{'screen_name': 'msgraceseyfried', 'name': 'Grace 🍓🌪', 'id': 1034121742074175490, 'id_str': '1034121742074175490', 'indices': [0, 16]}]",[],15.0
2662,@jessgd06 Pero a son de que?,2018-10-23 19:17:19,0,0,0.0,"[{'screen_name': 'jessgd06', 'name': 'Jess❤', 'id': 497944535, 'id_str': '497944535', 'indices': [0, 9]}]",[],19.0
2663,Alguien tiene el video de verdeliss contestandole mal a miriam? #GHVIP23O,2018-10-23 19:14:23,0,0,"["" 'GHVIP23O'""]",[],[],19.0
2664,Seguid votando cabronxs VIP DAREK AL 27510 no podemos permitir que Miriam se vaya antes que Monica #GHVIP23O,2018-10-23 17:23:19,7,0,"["" 'GHVIP23O'""]",[],[],17.0
2665,Miriam: me he dado cuenta q a nadie le ha gustado nuestra canción  porq se han ido    Koala: bueno si a nosotros no… https://t.co/yNK4246522,2018-10-23 15:04:19,20,3,0.0,[],"[{'url': 'https://t.co/yNK4246522', 'expanded_url': 'https://twitter.com/i/web/status/1054750373058109440', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",15.0
2666,Mis finalistas juntitos y solos en el jardín! Los amo💕 #GHVIP23O,2018-10-23 15:02:23,4,4,"["" 'GHVIP23O'""]",[],[],15.0
2667,"Aaaaaaa koala y miriam me estan rayando con el ""regueton familiar"" q alguien les calle jajajajaja #GHVIP23O",2018-10-23 14:55:43,4,1,"["" 'GHVIP23O'""]",[],[],14.0
2668,Ostiaaaaa https://t.co/3CcO0O6G7Y,2018-10-23 14:51:48,0,0,0.0,[],"[{'url': 'https://t.co/3CcO0O6G7Y', 'expanded_url': 'https://twitter.com/agbxstylinson/status/1054743245861933057', 'display_url': 'twitter.com/agbxstylinson/…', 'indices': [10, 33]}]",14.0
2669,Tony tonteando con miriam: vas a quedarte aqui en madrid a vivir? Necesito ser tu vecino #GHVIP23O,2018-10-23 14:25:08,222,50,"["" 'GHVIP23O'""]",[],[],14.0
2670,@miriamxverdelis Pero donde ves eso ? Yo estoy en ek you tube pero se q estan hablando porq sw escucha de fondo pero no eso,2018-10-23 14:20:04,0,0,0.0,[],[],14.0
2671,Donde esta miriam q no la veo dsde hace rato? #ghvip23O,2018-10-23 14:06:15,0,0,"["" 'ghvip23O'""]",[],[],14.0
2672,"Tony no para de repetir: a mi me gustan las chicas con personalidad q se sepan defender  Y salta asraf: Si, pero ta… https://t.co/boO2DVI4Ga",2018-10-23 13:30:15,357,82,0.0,[],"[{'url': 'https://t.co/boO2DVI4Ga', 'expanded_url': 'https://twitter.com/i/web/status/1054726699382947852', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",13.0
2673,@AAitana_Arde Sígueme para mandarte MD para informarte de una sorpresa que se está organizando para Aitana que quie… https://t.co/Ikw9W9DlpG,2018-10-26 11:41:03,0,0,0.0,"[{'screen_name': 'AAitana_Arde', 'name': 'Beax 📞', 'id': 761534606982152193, 'id_str': '761534606982152193', 'indices': [0, 13]}]","[{'url': 'https://t.co/Ikw9W9DlpG', 'expanded_url': 'https://twitter.com/i/web/status/1055786382269001728', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",11.0
2674,Aitana ya está en el aeropuerto de Madrid coge el avión de las 13:40h a LA💛 Mi reloj ya lo tengo puesto para saber… https://t.co/EGul6D7QJp,2018-10-26 11:37:17,0,0,0.0,[],"[{'url': 'https://t.co/EGul6D7QJp', 'expanded_url': 'https://twitter.com/i/web/status/1055785431344861185', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",11.0
2675,@Aitanax buen viaje a LA💛💋,2018-10-26 11:33:22,0,0,0.0,"[{'screen_name': 'Aitanax', 'name': 'Aitana', 'id': 921734966584709120, 'id_str': '921734966584709120', 'indices': [0, 8]}]",[],11.0
